Verse
धिगस्तु नष्टः खलु भारतानां; धर्मस्तथा क्षत्रविदां च वृत्तम्। <br>यत्राभ्यतीतां कुरुधर्मवेलां; प्रेक्षन्ति सर्वे कुरवः सभायाम्   ॥02-060-033॥
द्रोणस्य भीष्मस्य च नास्ति सत्त्वं; ध्रुवं तथैवास्य महात्मनोऽपि। <br>राज्ञस्तथा हीममधर्ममुग्रं; न लक्षयन्ते कुरुवृद्धमुख्याः   ॥02-060-034॥
तथा ब्रुवन्ती करुणं सुमध्यमा; काक्षेण भर्तॄन्कुपितानपश्यत्। <br>सा पाण्डवान्कोपपरीतदेहा;न्संदीपयामास कटाक्षपातैः   ॥02-060-035॥
हृतेन राज्येन तथा धनेन; रत्नैश्च मुख्यैर्न तथा बभूव। <br>यथार्तया कोपसमीरितेन; कृष्णाकटाक्षेण बभूव दुःखम्   ॥02-060-036॥
दुःशासनश्चापि समीक्ष्य कृष्णा;मवेक्षमाणां कृपणान्पतींस्तान्। <br>आधूय वेगेन विसंज्ञकल्पा;मुवाच दासीति हसन्निवोग्रः   ॥02-060-037॥
कर्णस्तु तद्वाक्यमतीव हृष्टः; संपूजयामास हसन्सशब्दम्। <br>गान्धारराजः सुबलस्य पुत्र;स्तथैव दुःशासनमभ्यनन्दत्   ॥02-060-038॥
सभ्यास्तु ये तत्र बभूवुरन्ये; ताभ्यामृते धार्तराष्ट्रेण चैव। <br>तेषामभूद्दुःखमतीव कृष्णां; दृष्ट्वा सभायां परिकृष्यमाणाम्   ॥02-060-039॥
 भीष्म उवाच। <br>न धर्मसौक्ष्म्यात्सुभगे विवक्तुं; शक्नोमि ते प्रश्नमिमं यथावत्। <br>अस्वो ह्यशक्तः पणितुं परस्वं; स्त्रियश्च भर्तुर्वशतां समीक्ष्य   ॥02-060-040॥
त्यजेत सर्वां पृथिवीं समृद्धां; युधिष्ठिरः सत्यमथो न जह्यात्। <br>उक्तं जितोऽस्मीति च पाण्डवेन; तस्मान्न शक्नोमि विवेक्तुमेतत्   ॥02-060-041॥
द्यूतेऽद्वितीयः शकुनिर्नरेषु; कुन्तीसुतस्तेन निसृष्टकामः। <br>न मन्यते तां निकृतिं महात्मा; तस्मान्न ते प्रश्नमिमं ब्रवीमि   ॥02-060-042॥
 द्रौपद्युवाच। <br>आहूय राजा कुशलैः सभायां; दुष्टात्मभिर्नैकृतिकैरनार्यैः। <br>द्यूतप्रियैर्नातिकृतप्रयत्नः; कस्मादयं नाम निसृष्टकामः   ॥02-060-043॥
स शुद्धभावो निकृतिप्रवृत्ति;मबुध्यमानः कुरुपाण्डवाग्र्यः। <br>संभूय सर्वैश्च जितोऽपि यस्मा;त्पश्चाच्च यत्कैतवमभ्युपेतः   ॥02-060-044॥
तिष्ठन्ति चेमे कुरवः सभाया;मीशाः सुतानां च तथा स्नुषाणाम्। <br>समीक्ष्य सर्वे मम चापि वाक्यं; विब्रूत मे प्रश्नमिमं यथावत्   ॥02-060-045॥
 वैशंपायन उवाच। <br>तथा ब्रुवन्तीं करुणं रुदन्ती;मवेक्षमाणामसकृत्पतींस्तान्। <br>दुःशासनः परुषाण्यप्रियाणि; वाक्यान्युवाचामधुराणि चैव   ॥02-060-046॥
तां कृष्यमाणां च रजस्वलां च; स्रस्तोत्तरीयामतदर्हमाणाम्। <br>वृकोदरः प्रेक्ष्य युधिष्ठिरं च; चकार कोपं परमार्तरूपः   ॥02-060-047॥
