Verse
 संवर्त उवाच। <br>स्वागतं ते पुरुहूतेह विद्व;न्यज्ञोऽद्यायं संनिहिते त्वयीन्द्र। <br>शोशुभ्यते बलवृत्रघ्न भूयः; पिबस्व सोमं सुतमुद्यतं मया   ॥14-010-021॥
 मरुत्त उवाच। <br>शिवेन मां पश्य नमश्च तेऽस्तु; प्राप्तो यज्ञः सफलं जीवितं मे। <br>अयं यज्ञं कुरुते मे सुरेन्द्र; बृहस्पतेरवरो जन्मना यः   ॥14-010-022॥
 इन्द्र उवाच। <br>जानामि ते गुरुमेनं तपोधनं; बृहस्पतेरनुजं तिग्मतेजसम्। <br>यस्याह्वानादागतोऽहं नरेन्द्र; प्रीतिर्मेऽद्य त्वयि मन्युः प्रनष्टः   ॥14-010-023॥
 संवर्त उवाच। <br>यदि प्रीतस्त्वमसि वै देवराज; तस्मात्स्वयं शाधि यज्ञे विधानम्। <br>स्वयं सर्वान्कुरु मार्गान्सुरेन्द्र; जानात्वयं सर्वलोकश्च देव   ॥14-010-024॥
 व्यास उवाच। <br>एवमुक्तस्त्वाङ्गिरसेन शक्रः; समादिदेश स्वयमेव देवान्। <br>सभाः क्रियन्तामावसथाश्च मुख्याः; सहस्रशश्चित्रभौमाः समृद्धाः   ॥14-010-025॥
कॢप्तस्थूणाः कुरुतारोहणानि; गन्धर्वाणामप्सरसां च शीघ्रम्। <br>येषु नृत्येरन्नप्सरसः सहस्रशः; स्वर्गोद्देशः क्रियतां यज्ञवाटः   ॥14-010-026॥
इत्युक्तास्ते चक्रुराशु प्रतीता; दिवौकसः शक्रवाक्यान्नरेन्द्र। <br>ततो वाक्यं प्राह राजानमिन्द्रः; प्रीतो राजन्पूजयानो मरुत्तम्   ॥14-010-027॥
एष त्वयाहमिह राजन्समेत्य; ये चाप्यन्ये तव पूर्वे नरेन्द्राः। <br>सर्वाश्चान्या देवताः प्रीयमाणा; हविस्तुभ्यं प्रतिगृह्णन्तु राजन्   ॥14-010-028॥
आग्नेयं वै लोहितमालभन्तां; वैश्वदेवं बहुरूपं विराजन्। <br>नीलं चोक्षाणं मेध्यमभ्यालभन्तां; चलच्छिश्नं मत्प्रदिष्टं द्विजेन्द्राः   ॥14-010-029॥
ततो यज्ञो ववृधे तस्य राज्ञो; यत्र देवाः स्वयमन्नानि जह्रुः। <br>यस्मिञ्शक्रो ब्राह्मणैः पूज्यमानः; सदस्योऽभूद्धरिमान्देवराजः   ॥14-010-030॥
ततः संवर्तश्चित्यगतो महात्मा; यथा वह्निः प्रज्वलितो द्वितीयः। <br>हवींष्युच्चैराह्वयन्देवसंघा;ञ्जुहावाग्नौ मन्त्रवत्सुप्रतीतः   ॥14-010-031॥
ततः पीत्वा बलभित्सोममग्र्यं; ये चाप्यन्ये सोमपा वै दिवौकसः। <br>सर्वेऽनुज्ञाताः प्रययुः पार्थिवेन; यथाजोषं तर्पिताः प्रीतिमन्तः   ॥14-010-032॥
ततो राजा जातरूपस्य राशी;न्पदे पदे कारयामास हृष्टः। <br>द्विजातिभ्यो विसृजन्भूरि वित्तं; रराज वित्तेश इवारिहन्ता   ॥14-010-033॥
ततो वित्तं विविधं संनिधाय; यथोत्साहं कारयित्वा च कोशम्। <br>अनुज्ञातो गुरुणा संनिवृत्य; शशास गामखिलां सागरान्ताम्   ॥14-010-034॥
एवंगुणः संबभूवेह राजा; यस्य क्रतौ तत्सुवर्णं प्रभूतम्। <br>तत्त्वं समादाय नरेन्द्र वित्तं; यजस्व देवांस्तर्पयानो विधानैः   ॥14-010-035॥
 वैशंपायन उवाच। <br>ततो राजा पाण्डवो हृष्टरूपः; श्रुत्वा वाक्यं सत्यवत्याः सुतस्य। <br>मनश्चक्रे तेन वित्तेन यष्टुं; ततोऽमात्यैर्मन्त्रयामास भूयः   ॥14-010-036॥
