Verse
जानन्निमं सर्वलोकस्य धर्मं; ब्राह्मणानां क्षत्रियाणां विशां च। <br>स कस्मात्त्वं जानतां ज्ञानवान्स;न्व्यायच्छसे संजय कौरवार्थे   ॥05-029-015॥
आम्नायेषु नित्यसंयोगमस्य; तथाश्वमेधे राजसूये च विद्धि। <br>संयुज्यते धनुषा वर्मणा च; हस्तत्राणै रथशस्त्रैश्च भूयः   ॥05-029-016॥
ते चेदिमे कौरवाणामुपाय;मधिगच्छेयुरवधेनैव पार्थाः। <br>धर्मत्राणं पुण्यमेषां कृतं स्या;दार्ये वृत्ते भीमसेनं निगृह्य   ॥05-029-017॥
ते चेत्पित्र्ये कर्मणि वर्तमाना; आपद्येरन्दिष्टवशेन मृत्युम्। <br>यथाशक्त्या पूरयन्तः स्वकर्म; तदप्येषां निधनं स्यात्प्रशस्तम्   ॥05-029-018॥
उताहो त्वं मन्यसे सर्वमेव; राज्ञां युद्धे वर्तते धर्मतन्त्रम्। <br>अयुद्धे वा वर्तते धर्मतन्त्रं; तथैव ते वाचमिमां शृणोमि   ॥05-029-019॥
चातुर्वर्ण्यस्य प्रथमं विभाग;मवेक्ष्य त्वं संजय स्वं च कर्म। <br>निशम्याथो पाण्डवानां स्वकर्म; प्रशंस वा निन्द वा या मतिस्ते   ॥05-029-020॥
अधीयीत ब्राह्मणोऽथो यजेत; दद्यादियात्तीर्थमुख्यानि चैव। <br>अध्यापयेद्याजयेच्चापि याज्या;न्प्रतिग्रहान्वा विदितान्प्रतीच्छेत्   ॥05-029-021॥
तथा राजन्यो रक्षणं वै प्रजानां; कृत्वा धर्मेणाप्रमत्तोऽथ दत्त्वा। <br>यज्ञैरिष्ट्वा सर्ववेदानधीत्य; दारान्कृत्वा पुण्यकृदावसेद्गृहान्   ॥05-029-022॥
वैश्योऽधीत्य कृषिगोरक्षपण्यै;र्वित्तं चिन्वन्पालयन्नप्रमत्तः। <br>प्रियं कुर्वन्ब्राह्मणक्षत्रियाणां; धर्मशीलः पुण्यकृदावसेद्गृहान्   ॥05-029-023॥
परिचर्या वन्दनं ब्राह्मणानां; नाधीयीत प्रतिषिद्धोऽस्य यज्ञः। <br>नित्योत्थितो भूतयेऽतन्द्रितः स्या;देष स्मृतः शूद्रधर्मः पुराणः   ॥05-029-024॥
एतान्राजा पालयन्नप्रमत्तो; नियोजयन्सर्ववर्णान्स्वधर्मे। <br>अकामात्मा समवृत्तिः प्रजासु; नाधार्मिकाननुरुध्येत कामान्   ॥05-029-025॥
श्रेयांस्तस्माद्यदि विद्येत कश्चि;दभिज्ञातः सर्वधर्मोपपन्नः। <br>स तं दुष्टमनुशिष्यात्प्रजान;न्न चेद्गृध्येदिति तस्मिन्न साधु   ॥05-029-026॥
यदा गृध्येत्परभूमिं नृशंसो; विधिप्रकोपाद्बलमाददानः। <br>ततो राज्ञां भविता युद्धमेत;त्तत्र जातं वर्म शस्त्रं धनुश्च। <br>इन्द्रेणेदं दस्युवधाय कर्म; उत्पादितं वर्म शस्त्रं धनुश्च   ॥05-029-027॥
स्तेनो हरेद्यत्र धनं ह्यदृष्टः; प्रसह्य वा यत्र हरेत दृष्टः। <br>उभौ गर्ह्यौ भवतः संजयैतौ; किं वै पृथक्त्वं धृतराष्ट्रस्य पुत्रे। <br>योऽयं लोभान्मन्यते धर्ममेतं; यमिच्छते मन्युवशानुगामी   ॥05-029-028॥
भागः पुनः पाण्डवानां निविष्ट;स्तं नोऽकस्मादाददीरन्परे वै। <br>अस्मिन्पदे युध्यतां नो वधोऽपि; श्लाघ्यः पित्र्यः परराज्याद्विशिष्टः। <br>एतान्धर्मान्कौरवाणां पुराणा;नाचक्षीथाः संजय राज्यमध्ये   ॥05-029-029॥
ये ते मन्दा मृत्युवशाभिपन्नाः; समानीता धार्तराष्ट्रेण मूढाः। <br>इदं पुनः कर्म पापीय एव; सभामध्ये पश्य वृत्तं कुरूणाम्   ॥05-029-030॥
प्रियां भार्यां द्रौपदीं पाण्डवानां; यशस्विनीं शीलवृत्तोपपन्नाम्। <br>यदुपेक्षन्त कुरवो भीष्ममुख्याः; कामानुगेनोपरुद्धां रुदन्तीम्   ॥05-029-031॥
तं चेत्तदा ते सकुमारवृद्धा; अवारयिष्यन्कुरवः समेताः। <br>मम प्रियं धृतराष्ट्रोऽकरिष्य;त्पुत्राणां च कृतमस्याभविष्यत्   ॥05-029-032॥
दुःशासनः प्रातिलोम्यान्निनाय; सभामध्ये श्वशुराणां च कृष्णाम्। <br>सा तत्र नीता करुणान्यवोच;न्नान्यं क्षत्तुर्नाथमदृष्ट कंचित्   ॥05-029-033॥
कार्पण्यादेव सहितास्तत्र राज्ञो; नाशक्नुवन्प्रतिवक्तुं सभायाम्। <br>एकः क्षत्ता धर्म्यमर्थं ब्रुवाणो; धर्मं बुद्ध्वा प्रत्युवाचाल्पबुद्धिम्   ॥05-029-034॥
अनुक्त्वा त्वं धर्ममेवं सभाया;मथेच्छसे पाण्डवस्योपदेष्टुम्। <br>कृष्णा त्वेतत्कर्म चकार शुद्धं; सुदुष्करं तद्धि सभां समेत्य। <br>येन कृच्छ्रात्पाण्डवानुज्जहार; तथात्मानं नौरिव सागरौघात्   ॥05-029-035॥
यत्राब्रवीत्सूतपुत्रः सभायां; कृष्णां स्थितां श्वशुराणां समीपे। <br>न ते गतिर्विद्यते याज्ञसेनि; प्रपद्येदानीं धार्तराष्ट्रस्य वेश्म। <br>पराजितास्ते पतयो न सन्ति; पतिं चान्यं भामिनि त्वं वृणीष्व   ॥05-029-036॥
यो बीभत्सोर्हृदये प्रौढ आसी;दस्थिप्रच्छिन्मर्मघाती सुघोरः। <br>कर्णाच्छरो वाङ्मयस्तिग्मतेजाः; प्रतिष्ठितो हृदये फल्गुनस्य   ॥05-029-037॥
कृष्णाजिनानि परिधित्समाना;न्दुःशासनः कटुकान्यभ्यभाषत्। <br>एते सर्वे षण्ढतिला विनष्टाः; क्षयं गता नरकं दीर्घकालम्   ॥05-029-038॥
गान्धारराजः शकुनिर्निकृत्या; यदब्रवीद्द्यूतकाले स पार्थान्। <br>पराजितो नकुलः किं तवास्ति; कृष्णया त्वं दीव्य वै याज्ञसेन्या   ॥05-029-039॥
जानासि त्वं संजय सर्वमेत;द्द्यूतेऽवाच्यं वाक्यमेवं यथोक्तम्। <br>स्वयं त्वहं प्रार्थये तत्र गन्तुं; समाधातुं कार्यमेतद्विपन्नम्   ॥05-029-040॥
अहापयित्वा यदि पाण्डवार्थं; शमं कुरूणामथ चेच्चरेयम्। <br>पुण्यं च मे स्याच्चरितं महोदयं; मुच्येरंश्च कुरवो मृत्युपाशात्   ॥05-029-041॥
अपि वाचं भाषमाणस्य काव्यां; धर्मारामामर्थवतीमहिंस्राम्। <br>अवेक्षेरन्धार्तराष्ट्राः समक्षं; मां च प्राप्तं कुरवः पूजयेयुः   ॥05-029-042॥
अतोऽन्यथा रथिना फल्गुनेन; भीमेन चैवाहवदंशितेन। <br>परासिक्तान्धार्तराष्ट्रांस्तु विद्धि; प्रदह्यमानान्कर्मणा स्वेन मन्दान्   ॥05-029-043॥
पराजितान्पाण्डवेयांस्तु वाचो; रौद्ररूपा भाषते धार्तराष्ट्रः। <br>गदाहस्तो भीमसेनोऽप्रमत्तो; दुर्योधनं स्मारयित्वा हि काले   ॥05-029-044॥
सुयोधनो मन्युमयो महाद्रुमः; स्कन्धः कर्णः शकुनिस्तस्य शाखाः। <br>दुःशासनः पुष्पफले समृद्धे; मूलं राजा धृतराष्ट्रोऽमनीषी   ॥05-029-045॥
युधिष्ठिरो धर्ममयो महाद्रुमः; स्कन्धोऽर्जुनो भीमसेनोऽस्य शाखाः। <br>माद्रीपुत्रौ पुष्पफले समृद्धे; मूलं त्वहं ब्रह्म च ब्राह्मणाश्च   ॥05-029-046॥
वनं राजा धृतराष्ट्रः सपुत्रो; व्याघ्रा वने संजय पाण्डवेयाः। <br>मा वनं छिन्धि सव्याघ्रं मा व्याघ्रान्नीनशो वनात्   ॥05-029-047॥
निर्वनो वध्यते व्याघ्रो निर्व्याघ्रं छिद्यते वनम्। <br>तस्माद्व्याघ्रो वनं रक्षेद्वनं व्याघ्रं च पालयेत्   ॥05-029-048॥
लताधर्मा धार्तराष्ट्राः शालाः संजय पाण्डवाः। <br>न लता वर्धते जातु अनाश्रित्य महाद्रुमम्   ॥05-029-049॥
स्थिताः शुश्रूषितुं पार्थाः स्थिता योद्धुमरिंदमाः। <br>यत्कृत्यं धृतराष्ट्रस्य तत्करोतु नराधिपः   ॥05-029-050॥
स्थिताः शमे महात्मानः पाण्डवा धर्मचारिणः। <br>योधाः समृद्धास्तद्विद्वन्नाचक्षीथा यथातथम्   ॥05-029-051॥
