Verse
तदैव मे संजय दीव्यतोऽभू;न्नो चेत्कुरूनागतः स्यादभावः। <br>काव्यां वाचं विदुरो भाषमाणो; न विन्दते धृतराष्ट्रात्प्रशंसाम्   ॥05-026-015॥
क्षत्तुर्यदा अन्ववर्तन्त बुद्धिं; कृच्छ्रं कुरून्न तदाभ्याजगाम। <br>यावत्प्रज्ञामन्ववर्तन्त तस्य; तावत्तेषां राष्ट्रवृद्धिर्बभूव   ॥05-026-016॥
तदर्थलुब्धस्य निबोध मेऽद्य; ये मन्त्रिणो धार्तराष्ट्रस्य सूत। <br>दुःशासनः शकुनिः सूतपुत्रो; गावल्गणे पश्य संमोहमस्य   ॥05-026-017॥
सोऽहं न पश्यामि परीक्षमाणः; कथं स्वस्ति स्यात्कुरुसृञ्जयानाम्। <br>आत्तैश्वर्यो धृतराष्ट्रः परेभ्यः; प्रव्राजिते विदुरे दीर्घदृष्टौ   ॥05-026-018॥
आशंसते वै धृतराष्ट्रः सपुत्रो; महाराज्यमसपत्नं पृथिव्याम्। <br>तस्मिञ्शमः केवलं नोपलभ्यो; अत्यासन्नं मद्गतं मन्यतेऽर्थम्   ॥05-026-019॥
यत्तत्कर्णो मन्यते पारणीयं; युद्धे गृहीतायुधमर्जुनेन। <br>आसंश्च युद्धानि पुरा महान्ति; कथं कर्णो नाभवद्द्वीप एषाम्   ॥05-026-020॥
कर्णश्च जानाति सुयोधनश्च; द्रोणश्च जानाति पितामहश्च। <br>अन्ये च ये कुरवस्तत्र सन्ति; यथार्जुनान्नास्त्यपरो धनुर्धरः   ॥05-026-021॥
जानन्त्येते कुरवः सर्व एव; ये चाप्यन्ये भूमिपालाः समेताः। <br>दुर्योधनं चापराधे चरन्त;मरिंदमे फल्गुनेऽविद्यमाने   ॥05-026-022॥
तेनार्थबद्धं मन्यते धार्तराष्ट्रः; शक्यं हर्तुं पाण्डवानां ममत्वम्। <br>किरीटिना तालमात्रायुधेन; तद्वेदिना संयुगं तत्र गत्वा   ॥05-026-023॥
गाण्डीवविस्फारितशब्दमाजा;वशृण्वाना धार्तराष्ट्रा ध्रियन्ते। <br>क्रुद्धस्य चेद्भीमसेनस्य वेगा;त्सुयोधनो मन्यते सिद्धमर्थम्   ॥05-026-024॥
इन्द्रोऽप्येतन्नोत्सहेत्तात हर्तु;मैश्वर्यं नो जीवति भीमसेने। <br>धनंजये नकुले चैव सूत; तथा वीरे सहदेवे मदीये   ॥05-026-025॥
स चेदेतां प्रतिपद्येत बुद्धिं; वृद्धो राजा सह पुत्रेण सूत। <br>एवं रणे पाण्डवकोपदग्धा; न नश्येयुः संजय धार्तराष्ट्राः   ॥05-026-026॥
जानासि त्वं क्लेशमस्मासु वृत्तं; त्वां पूजयन्संजयाहं क्षमेयम्। <br>यच्चास्माकं कौरवैर्भूतपूर्वं; या नो वृत्तिर्धार्तराष्ट्रे तदासीत्   ॥05-026-027॥
अद्यापि तत्तत्र तथैव वर्ततां; शान्तिं गमिष्यामि यथा त्वमात्थ। <br>इन्द्रप्रस्थे भवतु ममैव राज्यं; सुयोधनो यच्छतु भारताग्र्यः   ॥05-026-028॥
