 ऐल उवाच। <br>यदि दण्डः स्पृशते पुण्यभाजं; पापैः पापे क्रियमाणेऽविशेषात्। <br>कस्य हेतोः सुकृतं नाम कुर्या;द्दुष्कृतं वा कस्य हेतोर्न कुर्यात्   ॥12-074-022॥
 कश्यप उवाच। <br>असंत्यागात्पापकृतामपापां;स्तुल्यो दण्डः स्पृशते मिश्रभावात्। <br>शुष्केणार्द्रं दह्यते मिश्रभावा;न्न मिश्रः स्यात्पापकृद्भिः कथंचित्   ॥12-074-023॥
 ऐल उवाच। <br>साध्वसाधून्धारयतीह भूमिः; साध्वसाधूंस्तापयतीह सूर्यः। <br>साध्वसाधून्वातयतीह वायु;रापस्तथा साध्वसाधून्वहन्ति   ॥12-074-024॥
 कश्यप उवाच। <br>एवमस्मिन्वर्तते लोक एव; नामुत्रैवं वर्तते राजपुत्र। <br>प्रेत्यैतयोरन्तरवान्विशेषो; यो वै पुण्यं चरते यश्च पापम्   ॥12-074-025॥
पुण्यस्य लोको मधुमान्घृतार्चि;र्हिरण्यज्योतिरमृतस्य नाभिः। <br>तत्र प्रेत्य मोदते ब्रह्मचारी; न तत्र मृत्युर्न जरा नोत दुःखम्   ॥12-074-026॥
पापस्य लोको निरयोऽप्रकाशो; नित्यं दुःखः शोकभूयिष्ठ एव। <br>तत्रात्मानं शोचते पापकर्मा; बह्वीः समाः प्रपतन्नप्रतिष्ठः   ॥12-074-027॥
मिथो भेदाद्ब्राह्मणक्षत्रियाणां; प्रजा दुःखं दुःसहं चाविशन्ति। <br>एवं ज्ञात्वा कार्य एवेह विद्वा;न्पुरोहितो नैकविद्यो नृपेण   ॥12-074-028॥
तं चैवान्वभिषिच्येत तथा धर्मो विधीयते। <br>अग्र्यो हि ब्राह्मणः प्रोक्तः सर्वस्यैवेह धर्मतः   ॥12-074-029॥
पूर्वं हि ब्राह्मणाः सृष्टा इति धर्मविदो विदुः। <br>ज्येष्ठेनाभिजनेनास्य प्राप्तं सर्वं यदुत्तरम्   ॥12-074-030॥
तस्मान्मान्यश्च पूज्यश्च ब्राह्मणः प्रसृताग्रभुक्। <br>सर्वं श्रेष्ठं वरिष्ठं च निवेद्यं तस्य धर्मतः   ॥12-074-031॥
अवश्यमेतत्कर्तव्यं राज्ञा बलवतापि हि। <br>ब्रह्म वर्धयति क्षत्रं क्षत्रतो ब्रह्म वर्धते   ॥12-074-032॥
