 धृतराष्ट्र उवाच। <br>अतिथिव्रताः सुव्रता ये जना वै; प्रतिश्रयं ददति ब्राह्मणेभ्यः। <br>शिष्टाशिनः संविभज्याश्रितांश्च; मन्दाकिनीं तेऽपि विभूषयन्ति   ॥13-105-019॥
 गौतम उवाच। <br>मेरोरग्रे यद्वनं भाति रम्यं; सुपुष्पितं किंनरगीतजुष्टम्। <br>सुदर्शना यत्र जम्बूर्विशाला; तत्र त्वाहं हस्तिनं यातयिष्ये   ॥13-105-020॥
 धृतराष्ट्र उवाच। <br>ये ब्राह्मणा मृदवः सत्यशीला; बहुश्रुताः सर्वभूताभिरामाः। <br>येऽधीयन्ते सेतिहासं पुराणं; मध्वाहुत्या जुह्वति च द्विजेभ्यः   ॥13-105-021॥
तथाविधानामेष लोको महर्षे; परं गन्ता धृतराष्ट्रो न तत्र। <br>यद्विद्यते विदितं स्थानमस्ति; तद्ब्रूहि त्वं त्वरितो ह्येष यामि   ॥13-105-022॥
 गौतम उवाच। <br>सुपुष्पितं किंनरराजजुष्टं; प्रियं वनं नन्दनं नारदस्य। <br>गन्धर्वाणामप्सरसां च सद्म; तत्र त्वाहं हस्तिनं यातयिष्ये   ॥13-105-023॥
 धृतराष्ट्र उवाच। <br>ये नृत्तगीतकुशला जनाः सदा; ह्ययाचमानाः सहिताश्चरन्ति। <br>तथाविधानामेष लोको महर्षे; परं गन्ता धृतराष्ट्रो न तत्र   ॥13-105-024॥
 गौतम उवाच। <br>यत्रोत्तराः कुरवो भान्ति रम्या; देवैः सार्धं मोदमाना नरेन्द्र। <br>यत्राग्नियौनाश्च वसन्ति विप्रा; ह्ययोनयः पर्वतयोनयश्च   ॥13-105-025॥
यत्र शक्रो वर्षति सर्वकामा;न्यत्र स्त्रियः कामचाराश्चरन्ति। <br>यत्र चेर्ष्या नास्ति नारीनराणां; तत्र त्वाहं हस्तिनं यातयिष्ये   ॥13-105-026॥
 धृतराष्ट्र उवाच। <br>ये सर्वभूतेषु निवृत्तकामा; अमांसादा न्यस्तदण्डाश्चरन्ति। <br>न हिंसन्ति स्थावरं जङ्गमं च; भूतानां ये सर्वभूतात्मभूताः   ॥13-105-027॥
निराशिषो निर्ममा वीतरागा; लाभालाभे तुल्यनिन्दाप्रशंसाः। <br>तथाविधानामेष लोको महर्षे; परं गन्ता धृतराष्ट्रो न तत्र   ॥13-105-028॥
 गौतम उवाच। <br>ततः परं भान्ति लोकाः सनातनाः; सुपुण्यगन्धा निर्मला वीतशोकाः। <br>सोमस्य राज्ञः सदने महात्मन;स्तत्र त्वाहं हस्तिनं यातयिष्ये   ॥13-105-029॥
 धृतराष्ट्र उवाच। <br>ये दानशीला न प्रतिगृह्णते सदा; न चाप्यर्थानाददते परेभ्यः। <br>येषामदेयमर्हते नास्ति किंचि;त्सर्वातिथ्याः सुप्रसादा जनाश्च   ॥13-105-030॥
ये क्षन्तारो नाभिजल्पन्ति चान्या;ञ्शक्ता भूत्वा सततं पुण्यशीलाः। <br>तथाविधानामेष लोको महर्षे; परं गन्ता धृतराष्ट्रो न तत्र   ॥13-105-031॥
 गौतम उवाच। <br>ततः परं भान्ति लोकाः सनातना; विरजसो वितमस्का विशोकाः। <br>आदित्यस्य सुमहान्तः सुवृत्ता;स्तत्र त्वाहं हस्तिनं यातयिष्ये   ॥13-105-032॥
 धृतराष्ट्र उवाच। <br>स्वाध्यायशीला गुरुशुश्रूषणे रता;स्तपस्विनः सुव्रताः सत्यसंधाः। <br>आचार्याणामप्रतिकूलभाषिणो; नित्योत्थिता गुरुकर्मस्वचोद्याः   ॥13-105-033॥
तथाविधानामेष लोको महर्षे; विशुद्धानां भावितवाङ्मतीनाम्। <br>सत्ये स्थितानां वेदविदां महात्मनां; परं गन्ता धृतराष्ट्रो न तत्र   ॥13-105-034॥
 गौतम उवाच। <br>ततः परे भान्ति लोकाः सनातनाः; सुपुण्यगन्धा विरजा विशोकाः। <br>वरुणस्य राज्ञः सदने महात्मन;स्तत्र त्वाहं हस्तिनं यातयिष्ये   ॥13-105-035॥
 धृतराष्ट्र उवाच। <br>चातुर्मास्यैर्ये यजन्ते जनाः सदा; तथेष्टीनां दशशतं प्राप्नुवन्ति। <br>ये चाग्निहोत्रं जुह्वति श्रद्दधाना; यथान्यायं त्रीणि वर्षाणि विप्राः   ॥13-105-036॥
स्वदारिणां धर्मधुरे महात्मनां; यथोचिते वर्त्मनि सुस्थितानाम्। <br>धर्मात्मनामुद्वहतां गतिं तां; परं गन्ता धृतराष्ट्रो न तत्र   ॥13-105-037॥
 गौतम उवाच। <br>इन्द्रस्य लोका विरजा विशोका; दुरन्वयाः काङ्क्षिता मानवानाम्। <br>तस्याहं ते भवने भूरितेजसो; राजन्निमं हस्तिनं यातयिष्ये   ॥13-105-038॥
 धृतराष्ट्र उवाच। <br>शतवर्षजीवी यश्च शूरो मनुष्यो; वेदाध्यायी यश्च यज्वाप्रमत्तः। <br>एते सर्वे शक्रलोकं व्रजन्ति; परं गन्ता धृतराष्ट्रो न तत्र   ॥13-105-039॥
 गौतम उवाच। <br>प्राजापत्याः सन्ति लोका महान्तो; नाकस्य पृष्ठे पुष्कला वीतशोकाः। <br>मनीषिताः सर्वलोकोद्भवानां; तत्र त्वाहं हस्तिनं यातयिष्ये   ॥13-105-040॥
 धृतराष्ट्र उवाच। <br>ये राजानो राजसूयाभिषिक्ता; धर्मात्मानो रक्षितारः प्रजानाम्। <br>ये चाश्वमेधावभृथाप्लुताङ्गा;स्तेषां लोका धृतराष्ट्रो न तत्र   ॥13-105-041॥
 गौतम उवाच। <br>ततः परं भान्ति लोकाः सनातनाः; सुपुण्यगन्धा विरजा वीतशोकाः। <br>तस्मिन्नहं दुर्लभे त्वाप्रधृष्ये; गवां लोके हस्तिनं यातयिष्ये   ॥13-105-042॥
 धृतराष्ट्र उवाच। <br>यो गोसहस्री शतदः समां समां; यो गोशती दश दद्याच्च शक्त्या। <br>तथा दशभ्यो यश्च दद्यादिहैकां; पञ्चभ्यो वा दानशीलस्तथैकाम्   ॥13-105-043॥
ये जीर्यन्ते ब्रह्मचर्येण विप्रा; ब्राह्मीं वाचं परिरक्षन्ति चैव। <br>मनस्विनस्तीर्थयात्रापरायणा;स्ते तत्र मोदन्ति गवां विमाने   ॥13-105-044॥
प्रभासं मानसं पुण्यं पुष्कराणि महत्सरः। <br>पुण्यं च नैमिषं तीर्थं बाहुदां करतोयिनीम्   ॥13-105-045॥
गयां गयशिरश्चैव विपाशां स्थूलवालुकाम्। <br>तूष्णींगङ्गां दशगङ्गां महाह्रदमथापि च   ॥13-105-046॥
गौतमीं कौशिकीं पाकां महात्मानो धृतव्रताः। <br>सरस्वतीदृषद्वत्यौ यमुनां ये प्रयान्ति च   ॥13-105-047॥
तत्र ते दिव्यसंस्थाना दिव्यमाल्यधराः शिवाः। <br>प्रयान्ति पुण्यगन्धाढ्या धृतराष्ट्रो न तत्र वै   ॥13-105-048॥
 गौतम उवाच। <br>यत्र शीतभयं नास्ति न चोष्णभयमण्वपि। <br>न क्षुत्पिपासे न ग्लानिर्न दुःखं न सुखं तथा   ॥13-105-049॥
न द्वेष्यो न प्रियः कश्चिन्न बन्धुर्न रिपुस्तथा। <br>न जरामरणे वापि न पुण्यं न च पातकम्   ॥13-105-050॥
तस्मिन्विरजसि स्फीते प्रज्ञासत्त्वव्यवस्थिते। <br>स्वयंभुभवने पुण्ये हस्तिनं मे यतिष्यति   ॥13-105-051॥
 धृतराष्ट्र उवाच। <br>निर्मुक्ताः सर्वसङ्गेभ्यो कृतात्मानो यतव्रताः। <br>अध्यात्मयोगसंस्थाने युक्ताः स्वर्गगतिं गताः   ॥13-105-052॥
ते ब्रह्मभवनं पुण्यं प्राप्नुवन्तीह सात्त्विकाः। <br>न तत्र धृतराष्ट्रस्ते शक्यो द्रष्टुं महामुने   ॥13-105-053॥
 गौतम उवाच। <br>रथन्तरं यत्र बृहच्च गीयते; यत्र वेदी पुण्डरीकैः स्तृणोति। <br>यत्रोपयाति हरिभिः सोमपीथी; तत्र त्वाहं हस्तिनं यातयिष्ये   ॥13-105-054॥
बुध्यामि त्वां वृत्रहणं शतक्रतुं; व्यतिक्रमन्तं भुवनानि विश्वा। <br>कच्चिन्न वाचा वृजिनं कदाचि;दकार्षं ते मनसोऽभिषङ्गात्   ॥13-105-055॥
 शक्र उवाच। <br>यस्मादिमं लोकपथं प्रजाना;मन्वागमं पदवादे गजस्य। <br>तस्माद्भवान्प्रणतं मानुशास्तु; ब्रवीषि यत्तत्करवाणि सर्वम्   ॥13-105-056॥
 गौतम उवाच। <br>श्वेतं करेणुं मम पुत्रनागं; यं मेऽहार्षीर्दशवर्षाणि बालम्। <br>यो मे वने वसतोऽभूद्द्वितीय;स्तमेव मे देहि सुरेन्द्र नागम्   ॥13-105-057॥
 शक्र उवाच। <br>अयं सुतस्ते द्विजमुख्य नाग;श्चाघ्रायते त्वामभिवीक्षमाणः। <br>पादौ च ते नासिकयोपजिघ्रते; श्रेयो मम ध्याहि नमश्च तेऽस्तु   ॥13-105-058॥
 गौतम उवाच। <br>शिवं सदैवेह सुरेन्द्र तुभ्यं; ध्यायामि पूजां च सदा प्रयुञ्जे। <br>ममापि त्वं शक्र शिवं ददस्व; त्वया दत्तं प्रतिगृह्णामि नागम्   ॥13-105-059॥
 शक्र उवाच। <br>येषां वेदा निहिता वै गुहायां; मनीषिणां सत्त्ववतां महात्मनाम्। <br>तेषां त्वयैकेन महात्मनास्मि; बुद्धस्तस्मात्प्रीतिमांस्तेऽहमद्य   ॥13-105-060॥
हन्तैहि ब्राह्मण क्षिप्रं सह पुत्रेण हस्तिना। <br>प्राप्नुहि त्वं शुभाँल्लोकानह्नाय च चिराय च   ॥13-105-061॥
 भीष्म उवाच। <br>स गौतमं पुरस्कृत्य सह पुत्रेण हस्तिना। <br>दिवमाचक्रमे वज्री सद्भिः सह दुरासदम्   ॥13-105-062॥
