तेनासुरा विजिताः सर्व एव; तस्य विक्रान्तैर्विजितानीह त्रीणि। <br>स देवानां मानुषाणां पितॄणां; तमेवाहुर्यज्ञविदां वितानम्   ॥13-143-019॥
स एव कालं विभजन्नुदेति; तस्योत्तरं दक्षिणं चायने द्वे। <br>तस्यैवोर्ध्वं तिर्यगधश्चरन्ति; गभस्तयो मेदिनीं तापयन्तः   ॥13-143-020॥
तं ब्राह्मणा वेदविदो जुषन्ति; तस्यादित्यो भामुपयुज्य भाति। <br>स मासि मास्यध्वरकृद्विधत्ते; तमध्वरे वेदविदः पठन्ति   ॥13-143-021॥
स एकयुक्चक्रमिदं त्रिनाभि; सप्ताश्वयुक्तं वहते वै त्रिधामा। <br>महातेजाः सर्वगः सर्वसिंहः; कृष्णो लोकान्धारयते तथैकः। <br>अश्नन्ननश्नंश्च तथैव धीरः; कृष्णं सदा पार्थ कर्तारमेहि   ॥13-143-022॥
स एकदा कक्षगतो महात्मा; तृप्तो विभुः खाण्डवे धूमकेतुः। <br>स राक्षसानुरगांश्चावजित्य; सर्वत्रगः सर्वमग्नौ जुहोति   ॥13-143-023॥
स एवाश्वः श्वेतमश्वं प्रयच्छ;त्स एवाश्वानथ सर्वांश्चकार। <br>त्रिवन्धुरस्तस्य रथस्त्रिचक्र;स्त्रिवृच्छिराश्चतुरस्रश्च तस्य   ॥13-143-024॥
स विहायो व्यदधात्पञ्चनाभिः; स निर्ममे गां दिवमन्तरिक्षम्। <br>एवं रम्यानसृजत्पर्वतांश्च; हृषीकेशोऽमितदीप्ताग्नितेजाः   ॥13-143-025॥
स लङ्घयन्वै सरितो जिघांस;न्स तं वज्रं प्रहरन्तं निरास। <br>स महेन्द्रः स्तूयते वै महाध्वरे; विप्रैरेको ऋक्सहस्रैः पुराणैः   ॥13-143-026॥
दुर्वासा वै तेन नान्येन शक्यो; गृहे राजन्वासयितुं महौजाः। <br>तमेवाहुरृषिमेकं पुराणं; स विश्वकृद्विदधात्यात्मभावान्   ॥13-143-027॥
वेदांश्च यो वेदयतेऽधिदेवो; विधींश्च यश्चाश्रयते पुराणान्। <br>कामे वेदे लौकिके यत्फलं च; विष्वक्सेने सर्वमेतत्प्रतीहि   ॥13-143-028॥
ज्योतींषि शुक्लानि च सर्वलोके; त्रयो लोका लोकपालास्त्रयश्च। <br>त्रयोऽग्नयो व्याहृतयश्च तिस्रः; सर्वे देवा देवकीपुत्र एव   ॥13-143-029॥
संवत्सरः स ऋतुः सोऽर्धमासः; सोऽहोरात्रः स कला वै स काष्ठाः। <br>मात्रा मुहूर्ताश्च लवाः क्षणाश्च; विष्वक्सेने सर्वमेतत्प्रतीहि   ॥13-143-030॥
चन्द्रादित्यौ ग्रहनक्षत्रताराः; सर्वाणि दर्शान्यथ पौर्णमास्यः। <br>नक्षत्रयोगा ऋतवश्च पार्थ; विष्वक्सेनात्सर्वमेतत्प्रसूतम्   ॥13-143-031॥
रुद्रादित्या वसवोऽथाश्विनौ च; साध्या विश्वे मरुतां षड्गणाश्च। <br>प्रजापतिर्देवमातादितिश्च; सर्वे कृष्णादृषयश्चैव सप्त   ॥13-143-032॥
वायुर्भूत्वा विक्षिपते च विश्व;मग्निर्भूत्वा दहते विश्वरूपः। <br>आपो भूत्वा मज्जयते च सर्वं; ब्रह्मा भूत्वा सृजते विश्वसंघान्   ॥13-143-033॥
वेद्यं च यद्वेदयते च वेदा;न्विधिश्च यश्चाश्रयते विधेयान्। <br>धर्मे च वेदे च बले च सर्वं; चराचरं केशवं त्वं प्रतीहि   ॥13-143-034॥
ज्योतिर्भूतः परमोऽसौ पुरस्ता;त्प्रकाशयन्प्रभया विश्वरूपः। <br>अपः सृष्ट्वा ह्यात्मभूरात्मयोनिः; पुराकरोत्सर्वमेवाथ विश्वम्   ॥13-143-035॥
ऋतूनुत्पातान्विविधान्यद्भुतानि; मेघान्विद्युत्सर्वमैरावतं च। <br>सर्वं कृष्णात्स्थावरं जङ्गमं च; विश्वाख्याताद्विष्णुमेनं प्रतीहि   ॥13-143-036॥
विश्वावासं निर्गुणं वासुदेवं; संकर्षणं जीवभूतं वदन्ति। <br>ततः प्रद्युम्नमनिरुद्धं चतुर्थ;माज्ञापयत्यात्मयोनिर्महात्मा   ॥13-143-037॥
स पञ्चधा पञ्चजनोपपन्नं; संचोदयन्विश्वमिदं सिसृक्षुः। <br>ततश्चकारावनिमारुतौ च; खं ज्योतिरापश्च तथैव पार्थ   ॥13-143-038॥
स स्थावरं जङ्गमं चैवमेत;च्चतुर्विधं लोकमिमं च कृत्वा। <br>ततो भूमिं व्यदधात्पञ्चबीजां; द्यौः पृथिव्यां धास्यति भूरि वारि। <br>तेन विश्वं कृतमेतद्धि राज;न्स जीवयत्यात्मनैवात्मयोनिः   ॥13-143-039॥
ततो देवानसुरान्मानुषांश्च; लोकानृषींश्चाथ पितॄन्प्रजाश्च। <br>समासेन विविधान्प्राणिलोका;न्सर्वान्सदा भूतपतिः सिसृक्षुः   ॥13-143-040॥
शुभाशुभं स्थावरं जङ्गमं च; विष्वक्सेनात्सर्वमेतत्प्रतीहि। <br>यद्वर्तते यच्च भविष्यतीह; सर्वमेतत्केशवं त्वं प्रतीहि   ॥13-143-041॥
मृत्युश्चैव प्राणिनामन्तकाले; साक्षात्कृष्णः शाश्वतो धर्मवाहः। <br>भूतं च यच्चेह न विद्म किंचि;द्विष्वक्सेनात्सर्वमेतत्प्रतीहि   ॥13-143-042॥
यत्प्रशस्तं च लोकेषु पुण्यं यच्च शुभाशुभम्। <br>तत्सर्वं केशवोऽचिन्त्यो विपरीतमतो भवेत्   ॥13-143-043॥
एतादृशः केशवोऽयं स्वयंभू;र्नारायणः परमश्चाव्ययश्च। <br>मध्यं चास्य जगतस्तस्थुषश्च; सर्वेषां भूतानां प्रभवश्चाप्ययश्च   ॥13-143-044॥
